time,x,y,lin_vel,ang_vel
1746638370.27557,0.230118815324766,-0.5000019259428078,0.15000224754212663,-7.260000192617822e-08
1746638370.3664389,0.23521880450994664,-0.5000019270401068,0.15000197839960155,-6.819612127534069e-08
1746638370.3798637,0.24031879321557764,-0.500001928329695,0.1500039114477679,-3.55017701490938e-08
1746638370.412211,0.24541877486223038,-0.5000019294674826,0.15000048193671586,-4.263170234898913e-08
1746638370.5064154,0.25051876342442686,-0.5000019307272261,0.15000217381762995,-1.1531471693543735e-08
1746638370.5755463,0.25561875662193956,-0.5000019318425489,0.15000410574312545,8.139047100975386e-09
1746638370.6004658,0.2607187562485323,-0.5000019328737757,0.1500039554698643,-2.370087128744262e-09
1746638370.713401,0.2658187660993309,-0.5000019338242285,0.15000333535243457,-1.4661693363303986e-08
1746638370.8133225,0.27091878617124066,-0.5000019347254231,0.15000266366018963,-3.0134042207943376e-08
1746638370.899188,0.2760188170551305,-0.500001935839037,0.15000151994653177,-4.1504706569753634e-08
1746638370.96779,0.281118822134948,-0.5000019368320496,0.15000268973515637,-6.610565102640616e-08
1746638371.0042353,0.2862188281350043,-0.5000019379753836,0.1500046532291728,-7.353668451774838e-08
1746638371.0902772,0.29131882111871044,-0.5000019391172809,0.1500007898780337,-1.0625507163486324e-07
1746638371.168902,0.2964188004695361,-0.5000019402718995,0.15000331342000545,-1.1359892607819592e-07
1746638371.2108197,0.3015187855663079,-0.5000019413085,0.15000128818653105,-1.389762410745317e-07
1746638371.2784712,0.30661878284361593,-0.5000019424775062,0.15000156859228952,-1.312615937446791e-07
1746638371.3005035,0.3117187858997474,-0.5000019434754807,0.15000370398045865,-1.1576439199230274e-07
1746638371.384561,0.31681879389662987,-0.5000019444194239,0.1500047300106167,-1.1374737666418342e-07
1746638371.46997,0.32191881089728713,-0.500001945325839,0.1500040886273713,-1.0783594485430782e-07
1746638371.5110278,0.32701883384899577,-0.5000019462073582,0.15000201230730387,-1.0502130890061643e-07
1746638371.6038637,0.3321188446154347,-0.5000019473218751,0.15000400123824525,-7.721936925323993e-08
1746638371.6762564,0.33721885190354606,-0.500001948381832,0.1500029145897639,-5.7422091882292105e-08
1746638371.719121,0.342318832799794,-0.5000019493813599,0.1500012085368672,-5.969654933690561e-08
1746638371.875912,0.3474188219904928,-0.5000019506290884,0.1500040484779736,-1.3792486693074589e-08
1746638371.9670863,0.35251879986822543,-0.5000019516721207,0.15000257515732507,-2.25264529241397e-08
1746638372.0087273,0.3576187937909795,-0.5000019526585194,0.15000188503404657,-1.7802150275436262e-08
1746638372.0990515,0.3627187984759064,-0.5000019537088745,0.15000129760790368,-1.82235621984182e-08
1746638372.1987567,0.3678188117062593,-0.500001954665416,0.15000290938916078,-3.8150085370871415e-09
1746638372.2745025,0.3729188293885401,-0.5000019555367934,0.15000485070642477,-1.6879881206631896e-09
1746638372.30616,0.3780188534083896,-0.5000019564088879,0.15000469546438303,-2.5362535671841812e-08
1746638372.382799,0.383118874132629,-0.5000019573708362,0.15000222294032478,-5.115111104917243e-08
1746638372.4219015,0.3882188694056946,-0.5000019582860873,0.1500019855699267,-8.62582451624036e-08
1746638372.4976506,0.3933188641691703,-0.50000195940243,0.1500039551305649,-8.991813486940312e-08
1746638372.5661821,0.3984188517378949,-0.5000019603812509,0.15000055082641545,-1.2736028414280798e-07
1746638372.6627505,0.4035188357340474,-0.5000019615028394,0.15000397370108987,-1.1742610800101864e-07
1746638372.7673695,0.40861882631428,-0.5000019624877848,0.1500033520456769,-1.285462284139178e-07
1746638372.8125358,0.4137188272534163,-0.5000019633781753,0.15000271496554374,-1.332997332905598e-07
1746638372.8837967,0.4188188387626958,-0.5000019642527934,0.15000199278980464,-1.3435213298460223e-07
1746638373.0205529,0.4239188607380749,-0.5000019651882401,0.15000227595531604,-1.1350842296949094e-07
1746638373.0875385,0.4290188767350638,-0.5000019660517179,0.1500046838278736,-9.304555047052423e-08
1746638373.163535,0.4341188894958539,-0.5000019669432056,0.15000221061195526,-8.542230682699779e-08
1746638373.18241,0.4392188770307541,-0.5000019678207246,0.15000194145150797,-8.138557827797658e-08
1746638373.205066,0.44431887585096247,-0.500001968898737,0.15000354153227188,-3.8633773344299885e-08
1746638373.293872,0.4494188603690008,-0.5000019698883136,0.1500032474025604,-3.321814768101048e-08
1746638373.3213468,0.4545188610361513,-0.500001970865526,0.15000259911872976,-2.270984765365388e-08
1746638373.3845062,0.4596188722037768,-0.5000019718485512,0.1500018733766654,-1.701002218203255e-08
1746638373.4120061,0.4647188937824495,-0.5000019728639676,0.15000216008210215,-2.2085987239009797e-09
1746638373.4842207,0.469818894263515,-0.5000019736687442,0.1500032776825832,-1.1655373216826628e-08
1746638373.5962446,0.474918900367904,-0.500001974546458,0.15000353767127558,-9.57912164543968e-09
1746638373.6819525,0.4800188843394723,-0.5000019752311445,0.1500018808098092,-4.494143811523019e-08
1746638373.7192347,0.4851188710654379,-0.500001976179405,0.15000387146656186,-4.735976203283287e-08
1746638373.789946,0.490218860833436,-0.5000019770025034,0.15000327762314544,-6.944862472609705e-08
1746638373.8959105,0.4953188609827668,-0.5000019778659409,0.15000265732966664,-8.951103503722806e-08
1746638374.0124595,0.5004188716646687,-0.5000019788095302,0.15000195556474785,-1.097002632586464e-07
1746638374.0964077,0.5055188927872367,-0.5000019798579408,0.15000226266855896,-1.1162140132239447e-07
1746638374.1905487,0.5106189079216025,-0.5000019808075695,0.15000469260075008,-1.1379100070367378e-07
1746638374.2996266,0.5157189198344784,-0.5000019816893638,0.1500022399645811,-1.2866930214220808e-07
1746638374.3514965,0.5208189065505157,-0.5000019824388294,0.15000198071933407,-1.421230088137297e-07
1746638374.4041834,0.5259189045739339,-0.5000019832939926,0.15000359294688928,-1.1162847141132e-07
1746638374.463482,0.5310188883403135,-0.500001984012862,0.15000329713021415,-1.1128884247614006e-07
1746638374.505171,0.5361188882970497,-0.5000019847458759,0.15000264402874267,-9.78059180174122e-08
1746638374.5807493,0.5412188987944669,-0.5000019855702734,0.15000190950558046,-8.158734168252245e-08
1746638374.6799788,0.5463189197454,-0.5000019865417824,0.15000218166384766,-4.998185155627275e-08
1746638374.709118,0.5514189258095002,-0.5000019874537651,0.15000325713268364,-3.703346621829938e-08
1746638374.7696624,0.5565189312162101,-0.5000019884306227,0.15000351380309201,-1.3457303308647239e-08
1746638374.8756838,0.5616189146631426,-0.5000019892314097,0.1500018362958828,-2.491160111152617e-08
1746638374.901781,0.5667189008617599,-0.5000019902202076,0.15000380615142955,-4.472755932119797e-09
1746638374.970518,0.571818890077346,-0.5000019909576037,0.15000319900336057,-1.0506463412267605e-08
1746638374.99115,0.5769188896463676,-0.5000019916270423,0.15000257153291555,-2.0431488338157542e-08
1746638375.0645993,0.5820188997214542,-0.5000019923178219,0.15000186626501283,-3.5584813193396e-08
1746638375.1173704,0.5871189202135061,-0.5000019931157482,0.1500021735688906,-3.90705447546571e-08
1746638375.1871767,0.5922189462891256,-0.5000019938627474,0.15000432517000642,-4.210556814068811e-08
1746638375.2807474,0.5973189521104734,-0.5000019946191199,0.15000120940166525,-9.360006011582185e-08
1746638375.362637,0.6024189498430664,-0.5000019955584912,0.1500032776436863,-1.011214380879811e-07
1746638375.4149618,0.6075189469399183,-0.500001996455664,0.15000357109229923,-1.0339176512009389e-07
1746638375.5464628,0.6126189226793867,-0.5000019972812831,0.15000193162687916,-1.3493834316522303e-07
1746638375.5656044,0.6177189108553492,-0.5000019981262468,0.15000220000275108,-1.2945437163163886e-07
1746638375.608019,0.6228189008918337,-0.50000199885704,0.15000413414673672,-1.1585740890114043e-07
1746638375.644512,0.6279188974359428,-0.5000019995194692,0.15000397247848818,-1.190121442303257e-07
1746638375.7250662,0.6330189042957434,-0.5000020001347538,0.15000333085470216,-1.1333941938870105e-07
1746638375.8706944,0.6381189214539194,-0.5000020007378482,0.15000263164475383,-1.021547073967201e-07
1746638375.9745018,0.6432189493557371,-0.5000020015221458,0.15000203112895746,-8.521746896231522e-08
1746638376.0291293,0.6483189753307208,-0.5000020023601709,0.15000527494817353,-4.463294222821617e-08
1746638376.112991,0.6534189910468313,-0.5000020031977107,0.15000139048418482,-4.600455898330273e-08
1746638376.1761203,0.6585189855465557,-0.5000020040132677,0.15000254123770793,-3.507972173409097e-08
1746638376.211266,0.6636189809226511,-0.5000020049177004,0.15000398506688972,-2.2907225790062335e-09
1746638376.2748373,0.6687189575460987,-0.5000020056279204,0.15000108490850345,-2.555810297107028e-08
1746638376.3745065,0.67381893235033,-0.5000020064404219,0.15000309904609627,-1.2115667909185334e-08
1746638376.4641666,0.6789189130787613,-0.5000020070257867,0.15000249792470208,-2.0931494339265533e-08
1746638376.5072653,0.6840189042262347,-0.5000020075633342,0.1500018252252766,-3.2786851947689714e-08
1746638376.5629885,0.68911890616326,-0.5000020082325117,0.1500012532211868,-5.012702319877749e-08
1746638376.6585145,0.6942189166715219,-0.5000020089055172,0.15000287751726735,-4.769347210065345e-08
1746638376.701919,0.6993189316659948,-0.5000020095811938,0.15000482455671446,-5.259785129870431e-08
1746638376.7648304,0.7044189530308543,-0.5000020103041184,0.15000466927856046,-7.955789588626291e-08
1746638376.8689253,0.7095189845599084,-0.5000020110429434,0.15000405254239355,-9.957969393101827e-08
1746638376.9196203,0.7146190141745822,-0.5000020118902931,0.15000433282719364,-1.0179923798889343e-07
1746638376.9679463,0.7197190189420976,-0.5000020125660648,0.15000122516065634,-1.438906715285399e-07
1746638377.0021267,0.724819015663938,-0.5000020133366996,0.15000327665988092,-1.3308001715450496e-07
1746638377.1205623,0.7299190117900274,-0.5000020139787386,0.1500035459238036,-1.178088523671154e-07
1746638377.1923895,0.7350189834768122,-0.5000020144914821,0.15000045365196496,-1.4110391404049537e-07
1746638377.2630682,0.7401189678952373,-0.5000020151508627,0.15000213690366274,-1.0535667088163495e-07
1746638377.2956507,0.745218957029828,-0.5000020157571012,0.1500040562939526,-7.178100510167034e-08
1746638377.3785915,0.7503189526680474,-0.5000020164023594,0.1500038881094909,-6.285123591714438e-08
1746638377.4125574,0.7554189585994047,-0.5000020170757096,0.15000324278300875,-4.926362089643268e-08
1746638377.4976044,0.7605189748033574,-0.50000201775344,0.15000254383087633,-3.478885932374663e-08
1746638377.5737488,0.7656190017343489,-0.5000020185715143,0.15000194684630191,-2.2620116912387783e-08
1746638377.5989108,0.7707190267057379,-0.5000020193534022,0.15000520050056582,6.954613650909699e-09
1746638377.670925,0.7758190413761327,-0.5000020200154011,0.15000133122098747,-1.1268281880253393e-08
1746638377.6907706,0.7809190347976795,-0.5000020205618804,0.15000250189638853,-1.9147436880439536e-08
1746638377.7625484,0.7860190290785861,-0.5000020211626911,0.1500039673597398,-7.533383952764667e-09
1746638377.796124,0.7911190046096431,-0.500002021611566,0.1500010853563003,-5.082685545622134e-08
1746638377.8701432,0.7962189977412163,-0.5000020222472501,0.1500013726463804,-5.3514055791523675e-08
1746638377.8965793,0.8013189966178901,-0.5000020228317783,0.15000352795590857,-5.4901928059585275e-08
1746638377.9778464,0.8064190004031307,-0.5000020234673401,0.15000458375474873,-7.603404150223301e-08
1746638378.0060174,0.8115190131746984,-0.5000020241254426,0.15000397008047658,-9.743520211611721e-08
1746638378.0829332,0.8166190319019437,-0.500002024748926,0.15000192107609872,-1.2349393776725247e-07
1746638378.1747313,0.8217190384509576,-0.5000020255395241,0.15000393589099958,-1.222232447000787e-07
1746638378.2062488,0.8268190415670887,-0.5000020261548248,0.15000287066758905,-1.2687726734883434e-07
1746638378.275964,0.8319190230300196,-0.5000020266872243,0.15000256516551166,-1.3648708616973798e-07
1746638378.368808,0.8370190171821288,-0.500002027206228,0.1500014219901919,-1.252768903806273e-07
1746638378.3856368,0.8421190158836768,-0.5000020276823239,0.15000354526657855,-9.791246597123035e-08
1746638378.4704196,0.8472190195106544,-0.5000020281830224,0.15000456952758498,-8.29780929797363e-08
1746638378.4915237,0.8523190321441296,-0.5000020287174312,0.1500039237002086,-6.850073589435172e-08
1746638378.6080236,0.8574190507314754,-0.5000020292652861,0.15000184610574072,-6.236439199783756e-08
1746638378.7011232,0.8625190571423469,-0.5000020300445407,0.15000383492313454,-3.432846299714608e-08
1746638378.7894778,0.8676190600694146,-0.5000020307235796,0.1500027501663611,-1.8677716799391194e-08
1746638378.8649552,0.8727190412889477,-0.5000020313578983,0.15000244491823342,-1.9766152676900327e-08
1746638378.8939428,0.8778190351295837,-0.5000020319643848,0.15000130422615135,-1.1407318117116446e-08
1746638378.962553,0.8829190334488134,-0.500002032466449,0.15000344440794633,2.4140983262006027e-09
1746638378.9764392,0.8880190366298976,-0.5000020329109129,0.1500044956367361,-5.936078940576175e-09
1746638378.9963615,0.8931190487647027,-0.5000020333167848,0.1500038801995562,-2.267706040784525e-08
1746638379.088362,0.8982190668182237,-0.5000020336967361,0.1500018349627347,-5.186754073856507e-08
1746638379.172027,0.9033190726719647,-0.5000020343068277,0.15000385720133566,-5.943833353609292e-08
1746638379.2037709,0.9084190750399633,-0.5000020348582038,0.15000280577715333,-7.709690103502208e-08
1746638379.2808974,0.9135190557144944,-0.5000020354338544,0.150002521785184,-1.0540910713459113e-07
1746638379.296538,0.9186190490491725,-0.5000020360612006,0.15000140202280243,-1.164229422677611e-07
1746638379.3718545,0.9237190469197665,-0.5000020366387258,0.1500035492903853,-1.1180024752160686e-07
1746638379.386911,0.9288190497222549,-0.5000020371650807,0.15000459239969466,-1.1864608802447067e-07
1746638379.4684765,0.9339190615552194,-0.5000020376090653,0.15000396122062234,-1.2397287266342702e-07
1746638379.5073225,0.9390190793782759,-0.5000020379563422,0.15000189240433903,-1.3242649350569435e-07
1746638379.587575,0.944119085041315,-0.5000020384743644,0.1500038866721841,-1.1148748134404053e-07
1746638379.6785994,0.9492190872712223,-0.5000020388921634,0.1500028016587726,-9.552506251905167e-08
1746638379.7002158,0.9543190678366213,-0.5000020393325083,0.15000248598617374,-8.86659042605209e-08
1746638379.7707214,0.9594190610694925,-0.5000020398612242,0.15000133237000987,-6.501251779963831e-08
1746638379.8635092,0.9645190588301097,-0.5000020404036731,0.15000345263605888,-3.1340614630779174e-08
1746638379.884494,0.9696190614912679,-0.5000020409685011,0.1500044810161087,-1.639975277749492e-08
1746638379.9669435,0.9747190731272384,-0.5000020415037372,0.15000384247340062,-9.070961258147889e-09
1746638379.9985132,0.9798190949806307,-0.500002041965276,0.150003200825598,-6.807398488672313e-09
1746638380.0759277,0.9849191135204118,-0.5000020425108924,0.1500046589816997,1.216179006676979e-08
1746638380.1010547,0.9900191117556585,-0.500002042862837,0.15000043975480085,-3.410851076806837e-08
1746638380.200292,0.9951190958684466,-0.5000020432407192,0.15000243216011414,-3.335083484786207e-08
1746638380.2832203,1.0002190885595927,-0.5000020436129538,0.1500013100780556,-4.35642720428747e-08
1746638380.303151,1.0053190857397605,-0.5000020439874803,0.1500034646957365,-4.40778222204559e-08
1746638380.392334,1.0104190878106265,-0.5000020444113894,0.15000452399476807,-6.422622996597947e-08
1746638380.4642587,1.0155190988685934,-0.5000020448683905,0.15000391155158382,-8.712465963427876e-08
1746638380.5119758,1.0206191158836895,-0.5000020453114038,0.1500018647309119,-1.1583408886287758e-07
1746638380.5743244,1.0257191207194498,-0.5000020459435346,0.15000388236178278,-1.17155616156114e-07
1746638380.5953934,1.0308191221234684,-0.5000020464184531,0.15000282023208578,-1.2491649549282997e-07
1746638380.6711833,1.0359191018806355,-0.5000020468113058,0.15000251966670558,-1.3844851610010684e-07
1746638380.6969576,1.0410190943340871,-0.500002047174179,0.15000137975525593,-1.3122218504810688e-07
1746638380.7918215,1.0461190913497191,-0.5000020474693299,0.15000350586159075,-1.0696518297813544e-07
1746638380.8679764,1.0512190933030336,-0.5000020477658015,0.15000453186362273,-9.446968390212364e-08
1746638380.9082503,1.0563191042751947,-0.5000020480816415,0.15000388670187714,-8.15111592869862e-08
1746638380.9851913,1.0614191255133607,-0.5000020484284842,0.1500032324533331,-6.622931254771351e-08
1746638381.0063818,1.0665191434769221,-0.5000020489752007,0.1500046746025926,-2.888192721889106e-08
1746638381.0349321,1.071619141186435,-0.5000020494308519,0.15000043300787685,-5.227333929925202e-08
1746638381.0946496,1.0767191334132842,-0.5000020499382509,0.15000376610555702,-1.7347153355382734e-08
1746638381.1875587,1.081819122983079,-0.5000020504231808,0.15000124749256852,-1.3885510382100029e-08
1746638381.226305,1.0869191196004873,-0.5000020507845142,0.15000339059197557,3.2734639048086718e-09
1746638381.2865994,1.092019121100826,-0.5000020510841829,0.150004440755036,-1.1215016810787167e-09
1746638381.3645241,1.097119131556599,-0.5000020513204156,0.15000382274899537,-1.446151144563089e-08
1746638381.3994064,1.1022191479339012,-0.5000020515056539,0.1500017760570883,-4.171043086311188e-08
1746638381.4287648,1.1073191521148245,-0.5000020519049997,0.1500037972009184,-4.8198072526848077e-08
1746638381.509194,1.112419152812655,-0.5000020522395199,0.15000274478883496,-6.552170166077522e-08
1746638381.574663,1.11751913182079,-0.5000020526047588,0.15000246300241787,-9.477350018277563e-08
1746638381.6634798,1.122619123488479,-0.5000020530395186,0.15000134437576007,-1.076124361984636e-07
1746638381.6906042,1.1277191196921856,-0.5000020534478444,0.15000349476883496,-1.056803150745756e-07
1746638381.7782495,1.1328191208271712,-0.5000020538253053,0.15000454220550696,-1.1568952151932875e-07
1746638381.8120213,1.1379191309949173,-0.500002054127076,0.1500039151922831,-1.246365719064353e-07
1746638381.8910239,1.1430191514575203,-0.50000205434043,0.1500032730941089,-1.2752349315465057e-07
1746638381.9769785,1.1481191792602412,-0.5000020546589012,0.1500035334529045,-1.0775152333756782e-07
1746638382.0082781,1.1532191789102633,-0.5000020547725066,0.15000180858607096,-1.2112073066040172e-07
1746638382.0744553,1.158319175232212,-0.5000020551376603,0.15000379563537214,-9.302525597875937e-08
1746638382.090468,1.1634191640302936,-0.5000020554485497,0.1500012845321336,-7.935446938076327e-08
1746638382.1776552,1.1685191395338077,-0.5000020557706422,0.15000239264922577,-6.31016531920615e-08
1746638382.1937141,1.1736191265835496,-0.5000020560524672,0.1500017158011752,-4.934175234874472e-08
1746638382.266819,1.1787191245724358,-0.5000020565097928,0.15000111319425238,-3.461233798066023e-08
1746638382.290637,1.1838191311651225,-0.5000020569106425,0.15000270541971397,-3.643908493845434e-09
